Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,9/24/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Low & middle income,LMY,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.85132341,9.094577981,9.265230618,9.38881543,9.525008609,9.668961005,9.785647602,9.895317138,10.0100478,10.12595873,10.24407588,10.36255488,10.50645513,10.65944796,10.81912982,10.92117677,11.08399298,11.25857169,11.4444819,11.63029345,11.82098496,11.96958815,12.09328609,12.2335291,12.38327721,12.53688814,12.69267406,12.84653434,13.0071504,13.17571658,13.35942761,13.57291261,13.7671232,13.97203297,14.19075532,14.42507451,14.68286355,14.94739368,15.23330113,15.54221252,15.87972644,16.13320687,16.34340185,16.55716583,16.77136107,16.9889935,17.23417168,17.4654678,17.72760439,17.98950402,18.24841807,18.51168011,18.77464927,19.04396863,19.32234695
Low & middle income,LMY,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31,0.31,0.31,0.3255,0.39,0.4212,0.395,0.595,0.61,0.61,0.805,0.82915,0.95,,0.98,,1.205,,1.105
Low & middle income,LMY,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47,0.47,0.47,0.4935,0.55,0.594,0.54,0.74,0.75,0.75,0.89,0.9167,1.03,,1.13,,1.29,,1.225
Low & middle income,LMY,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.60819591,92.64987347,92.76242638,92.76725527,92.83788288,92.93995212,93.07278425,93.18251916,93.29676132,93.42108734,93.52940842,93.65139206,93.81807661,93.91812387,94.04031269,94.13019695,94.23375059,94.38181566,94.46193414,94.57670129,94.66344445,94.74602447,94.90907169,95.06285896,95.14025069
Low & middle income,LMY,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.45216587,67.77441258,67.94404876,68.21051585,68.49787982,68.83367521,69.18205123,69.5257456,69.93341681,70.32788379,70.71788343,71.12031765,71.50491951,71.89349126,72.27579191,72.69007788,73.09407562,73.45717382,73.86608384,74.24292157,74.63441133,74.94211538,75.3467056,75.61973313,75.96393475
Low & middle income,LMY,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Urban population growth (annual %),SP.URB.GROW,,3.57122864,4.091975841,4.481501153,4.443197779,3.390975182,3.523806446,3.510513369,3.534953793,3.570674462,3.55872714,3.591341417,3.63388525,3.70814588,3.775073331,3.42638194,3.54102122,3.472856794,3.827678743,4.153802405,4.145350522,4.150484899,4.051161935,3.867785927,3.825718575,3.810258153,3.79785454,3.765281136,3.70809071,3.607136649,3.597271938,3.413408519,3.297875635,3.220880396,3.148802276,3.081746594,3.049206494,3.026395495,2.98693783,2.937433628,2.902743907,2.957394354,3.026612134,3.001331194,2.9688704,2.936590785,2.870475025,2.805916409,2.7889522,2.77084413,2.749766952,2.724339661,2.680259633,2.644785623,2.6037217
Low & middle income,LMY,Urban population,SP.URB.TOTL,452352359,468506896,487678085,509533384,532172960,550218813,569607459,589603605,610445820,632242853,654742651,678256695,702903765,728968462,756487556,782407709,810112932,838246994,870332396,906484284,944061235,983244354,1023077175,1062647610,1103301517,1145340153,1188838506,1233601618,1279344685,1325492396,1373173962,1420045999,1466877350,1514123715,1561800477,1609931210,1659021337,1709229884,1760283518,1811990678,1864588127,1919731351,1977834173,2037195527,2097677222,2159277418,2221258937,2283585606,2347273717,2412313013,2478645999,2546172735,2614416775,2683562494,2753434993
Low & middle income,LMY,Urban population (% of total),SP.URB.TOTL.IN.ZS,21.27289388,21.74952408,22.21795504,22.66760675,23.1245703,23.34921305,23.57612393,23.81671262,24.0627092,24.31075014,24.558085,24.81623987,25.10869211,25.43780776,25.80565218,26.11481564,26.47541859,26.83945193,27.30368826,27.86204031,28.43369336,29.01587291,29.5638752,30.07348382,30.59395747,31.11664233,31.6354746,32.14768961,32.65768568,33.16065412,33.67500763,34.17235028,34.66387766,35.15329487,35.63727099,36.11861893,36.60330741,37.09428054,37.59024668,38.0897437,38.59895397,39.15662023,39.76034195,40.37001666,40.98366099,41.60022084,42.20809536,42.80984006,43.41563875,44.02108137,44.62643751,45.2286278,45.82686409,46.41158961,46.98664024
Lesotho,LSO,Population density (people per sq. km of land area),EN.POP.DNST,,28.53270751,29.04841897,29.58965744,30.15391963,30.73949275,31.3483531,31.98194993,32.63731884,33.31054018,34,34.70105402,35.41768775,36.16709486,36.97246377,37.84881423,38.80023057,39.81673254,40.88138999,41.97022398,43.06333992,44.15988142,45.25836627,46.33787879,47.37312253,48.3483531,49.24575099,50.07391304,50.87549407,51.71067194,52.61969697,53.6198946,54.68906456,55.77928195,56.82206851,57.76758893,58.6034585,59.34436759,60.00105402,60.59390646,61.1404809,61.64324769,62.10434783,62.54209486,62.97898551,63.43359684,63.91123188,64.41554677,64.96027668,65.56037549,66.22483531,66.96146245,67.76452569,68.6120224,69.47289196
Lesotho,LSO,Population in largest city,EN.URB.LCTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38,0.38,0.38,0.399,0.47,0.5076,0,0,0.68,0.68,0.88,0.9064,0.93,,1.07,,1.31,,1.07
Lesotho,LSO,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39,0.39,0.39,0.4095,0.5,0.54,0,0,0.73,0.73,0.89,0.9167,0.79,,0.97,,1.24,,1.03
Lesotho,LSO,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.6,92.6,92.6,92.6,92.6,92.7,92.8,92.9,93,93.1,93.2,93.2,93.3,93.4,93.5,93.6,93.7,93.8,93.9,94,94.1,94.2,94.3,94.4,94.5
Lesotho,LSO,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8,34.8,34.8,34.8,34.8,34.9,35.1,35.3,35.4,35.6,35.7,35.9,36.1,36.2,36.4,36.5,36.7,36.9,37,37.2,37.3
Lesotho,LSO,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,,,,,,,,17.9,,,,
Lesotho,LSO,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7,,,,,,,,41.5,,,,,,,,39.6,,,,
Lesotho,LSO,Urban population growth (annual %),SP.URB.GROW,13.78692126,13.73365977,13.76913381,13.76569391,13.72624156,13.66067361,12.37889141,6.971638522,6.981274936,6.968079128,6.952759323,6.926818856,6.744310707,6.542649649,6.645317745,6.754358131,6.031284707,3.111159975,3.161016678,3.147557127,3.096936789,3.036955631,2.977005008,2.874434545,2.73287665,2.557618099,3.132977485,5.692960085,5.597240926,5.609840852,5.700657373,5.813918315,5.88268476,5.84989251,5.700004361,5.473629163,5.005110283,3.940548489,3.773668336,3.644706626,3.541607918,3.439363821,3.352035116,3.290411175,3.274119483,3.268379496,3.284244545,2.837492969,2.885964027,2.939091879,3.024296968,3.106095936,3.179836779,3.207266304,3.199484612
Lesotho,LSO,Urban population,SP.URB.TOTL,29902,34304,39368,45178,51825,59411,67240,72095,77308,82887,88855,95228,101872,108760,116233,124355,132086,136260,140636,145133,149698,154314,158977,163613,168146,172502,177992,188419,199266,210764,223128,236485,250814,265924,281522,297361,312623,325188,337694,350229,362855,375552,388354,401345,414703,428481,442787,455531,468869,482854,497680,513381,529968,547241,565033
Lesotho,LSO,Urban population (% of total),SP.URB.TOTL.IN.ZS,3.512,3.96,4.464,5.029,5.661,6.366,7.065,7.425,7.802,8.196,8.608,9.039,9.474,9.905,10.355,10.822,11.213,11.272,11.331,11.39,11.45,11.51,11.57,11.63,11.691,11.752,11.905,12.394,12.901,13.425,13.967,14.527,15.106,15.703,16.319,16.955,17.571,18.049,18.538,19.038,19.548,20.067,20.597,21.137,21.689,22.249,22.82,23.293,23.774,24.259,24.753,25.253,25.76,26.271,26.789
Morocco,MAR,Population density (people per sq. km of land area),EN.POP.DNST,,28.48286732,29.3517117,30.22027378,31.07941928,31.92280773,32.74874983,33.55940539,34.35760407,35.14808442,35.93583367,36.72077116,37.50621723,38.30831952,39.13646874,40.00585705,40.91948465,41.87493166,42.87130181,43.90565091,44.974013,46.07743446,47.21184629,48.36151916,49.50597356,50.62991934,51.72469415,52.79145194,53.83672418,54.87195608,55.90438718,56.93519606,57.95752857,58.96110016,59.93201882,60.86015909,61.7452207,62.59021734,63.39300695,64.15185525,64.86792068,65.54107775,66.17878333,66.7996527,67.42798342,68.08308089,68.76861752,69.48537307,70.24544925,71.06197177,71.94205467,72.89259243,73.90587049,74.95560385,76.00538427
Morocco,MAR,Population in largest city,EN.URB.LCTY,966796,1010489,1056222,1104024,1154061,1206217,1260808,1317870,1377598,1439857,1505022,1573136,1626173,1679820,1735313,1792640,1851944,1913038,1976236,2041522,2109059,2178635,2250607,2304309,2354891,2406440,2459191,2513098,2568264,2624483,2682014,2740805,2800969,2862283,2925026,2963372,2996850,3030611,3064801,3099376,3134389,3169700,3205459,3241620,3278241,3301468,3321966,3342591,3363373,3384226,3405238,3426380,3447683,3469059,3490568
Morocco,MAR,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,26.71232574,26.6288439,26.56860819,26.53477759,26.53450545,26.56963373,26.64107945,26.74541716,26.88069003,27.03729847,27.21572058,27.41395802,27.22912664,27.03026266,26.83040829,26.62196012,26.40480822,26.18044,25.95278759,25.72351408,25.49749862,25.2724904,25.05334366,24.62945865,24.18868375,23.78299485,23.41397404,23.07801092,22.7700137,22.48318034,22.21384215,21.96031686,21.72494396,21.50976884,21.31910207,21.10585047,20.90488284,20.72431442,20.56386629,20.42231304,20.29942535,20.19346534,20.10162755,20.01820994,19.93569357,19.70990488,19.45319222,19.19508266,18.93280899,18.66332632,18.3857937,18.09961874,17.80760849,17.51697007,17.23684595
Morocco,MAR,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,1723270,1799883,1880417,1964978,2053920,2147101,2245155,2348224,2456748,2570572,2690481,2816663,2916868,3018636,3124225,3233635,3347170,3464500,3586257,3712444,3843410,3978781,4119285,4237376,4353171,4471962,4594334,4720227,4849930,4983007,5120116,5261192,5406559,5555733,5709449,5807967,5895826,5984857,6075453,6167515,6261200,6356141,6452757,6550942,6650864,6745485,6840554,6937458,7036382,7136953,7239630,7344323,7451224,7559938,7670806
Morocco,MAR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.97789875,14.15776695,14.35340459,14.56778384,14.80624118,15.06903991,15.35980826,15.67687358,16.02034747,16.38559826,16.77399062,17.18530668,17.42399357,17.65593654,17.88684648,18.1109208,18.32823852,18.5378587,18.74337744,18.945785,19.14821027,19.34794564,19.54987429,19.63225475,19.70249541,19.79082881,19.90204694,20.03421782,20.18505593,20.34764576,20.52140173,20.70505763,20.90182474,21.1129491,21.34560182,21.38278012,21.39510508,21.42498031,21.47387528,21.54140902,21.62722073,21.72966632,21.84739422,21.97367329,22.10095341,22.1996994,22.28815376,22.37072641,22.44421022,22.50342882,22.5479284,22.57571354,22.59028947,22.59889684,22.61360247
Morocco,MAR,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.41,,,0.47,0.47,0.47,0.47,0.4935,0.53,0.5724,0.55,0.75,0.7,,0.87,0.8961,0.83,,0.88,,0.96,,1.11
Morocco,MAR,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.75,,,0.94,0.94,0.94,0.79,0.8295,0.82,0.8856,0.87,1.07,1.1,,1.22,1.2566,1.29,,1.23,,1.42,,1.38
Morocco,MAR,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.6,93.8,94,94.3,94.5,94.7,94.9,95.2,95.4,95.6,95.8,96,96.3,96.5,96.7,96.9,97.2,97.4,97.6,97.8,98.1,98.3,98.5,98.7,98.7
Morocco,MAR,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.7,80.9,81,81.2,81.3,81.5,81.6,81.8,81.9,82.1,82.2,82.4,82.5,82.6,82.8,82.9,83.1,83.2,83.4,83.5,83.7,83.8,84,84.1,84.1
Morocco,MAR,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1.5,,,,,,0.8,,,,,,,
Morocco,MAR,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,7.6,,,,,,4.8,,,,,,,
Morocco,MAR,Urban population growth (annual %),SP.URB.GROW,4.260728287,4.733225133,4.652862805,4.553743752,4.433559555,4.287899338,4.157837939,4.035523862,3.927955746,3.839324903,3.768628133,3.70060317,3.992339001,3.978739859,3.992235124,4.030103153,4.07368251,4.099021203,4.123501275,4.137508994,4.137143251,4.132054334,4.121059359,4.064495625,3.977191595,3.856812224,3.732175496,3.613659025,3.514970357,3.433073246,3.373595492,3.316223722,3.248970974,3.160802444,3.058752668,2.307764577,2.080144301,1.987765205,1.899053975,1.812555289,1.726895964,1.643621112,1.577661696,1.537633942,1.536437774,1.845069646,1.929967223,1.954652513,1.995587702,2.051678843,2.117176357,2.187688703,2.246316548,2.26366448,2.230192844
Morocco,MAR,Urban population,SP.URB.TOTL,3619288,3794716,3975451,4160668,4349284,4539833,4732571,4927461,5124861,5325447,5529973,5738449,5972182,6214590,6467710,6733689,7013662,7307127,7614735,7936404,8271631,8620579,8983260,9355906,9735507,10118322,10503091,10889578,11279150,11673095,12073616,12480717,12892871,13306898,13720212,14040524,14335646,14623456,14903817,15176420,15440777,15696662,15946266,16193356,16444078,16750299,17076714,17413788,17764786,18133027,18521028,18930675,19360730,19803990,20250619
Morocco,MAR,Urban population (% of total),SP.URB.TOTL.IN.ZS,29.357,29.849,30.345,30.846,31.353,31.862,32.377,32.896,33.419,33.946,34.477,35.012,35.675,36.349,37.029,37.714,38.405,39.099,39.798,40.502,41.21,41.92,42.634,43.347,44.063,44.779,45.498,46.219,46.943,47.666,48.391,49.117,49.844,50.569,51.295,51.692,52.022,52.35,52.678,53.007,53.335,53.662,53.99,54.317,54.644,55.126,55.64,56.153,56.665,57.175,57.684,58.191,58.697,59.2,59.699
Moldova,MDA,Population density (people per sq. km of land area),EN.POP.DNST,,90.74441774,92.79966559,94.78524402,96.63148361,98.40805378,100.0801198,101.6476818,103.1107395,104.5737973,106.0716898,107.5695823,109.1023095,110.600202,111.9935904,113.2824747,114.3971854,115.4073919,116.3130944,117.2884662,118.3335075,119.4482182,120.667433,121.9214826,123.1755321,124.3599122,125.4746229,126.5196642,127.4602013,128.2265649,128.7490856,129.0974327,129.2019368,128.7039289,128.3664037,127.7539889,127.4984531,127.0719477,127.0648068,126.9095939,126.7399798,126.4568722,126.1643626,125.8534155,125.4986593,125.1501027,124.802764,124.513872,124.2770912,124.1203049,124.1519989,124.0802342,124.0380179,124.0048089,123.9293306
Moldova,MDA,Population in largest city,EN.URB.LCTY,223279,233725,244674,256137,268154,280699,293849,307616,322048,337114,352071,366657,381868,397667,414142,431299,449193,467776,487156,504548,519100,534030,549410,565234,581536,598261,615492,633219,651482,659162,654352,649577,644831,640132,635461,630824,626214,621651,617115,612612,608135,603704,599299,594926,590578,598481,610975,623730,636769,650043,663594,677427,691548,705964,720681
Moldova,MDA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,37.4687661,37.05057012,36.69821919,36.40678168,36.20077733,36.04527827,35.95441965,35.92440385,35.95505618,36.00514368,36.06730523,36.11302625,36.18991298,36.28302193,36.41737234,36.62597011,36.88643122,37.21848003,37.58145506,37.8141952,37.84788373,37.8596196,37.86151785,37.86617003,37.88389679,37.93465531,38.01954805,38.12757784,38.28956409,38.21740766,37.86049375,37.57777881,37.35833425,37.21130851,37.11492725,37.07784994,36.95568014,36.901425,36.72582171,36.59469334,36.47988473,36.37378044,36.27065836,36.18608408,36.08912746,36.7412627,37.69503041,38.65590278,39.62615927,40.57088826,41.50419674,42.41941322,43.31126898,44.20427927,45.10703737
Moldova,MDA,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,,,0,0,1.04,,1.08,,1.4,,1.16
Moldova,MDA,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,,,0,0,1.2,,1.21,,1.42,,1.21
Moldova,MDA,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.7,96.7,96.7,96.7,96.7,96.7,96.8,96.8,96.8,96.8,96.8,96.8,96.9,96.9,96.9,96.9,96.9
Moldova,MDA,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.4,86.5,86.6,86.7,86.7,86.8,86.9,87,87.1,87.2,87.2,87.3,87.4,87.5,87.6,87.7,87.7,87.8
Moldova,MDA,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,3.6,3.3,2.8,1.8,1.1,1.3,,
Moldova,MDA,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,18.4,15.2,12.6,10.4,7.4,8.2,,
Moldova,MDA,Urban population growth (annual %),SP.URB.GROW,5.876605555,5.694704234,5.533701083,5.375890847,5.152346027,5.00261924,4.830697162,4.662139978,4.499546937,4.432846003,4.168673341,3.932709089,3.852139804,3.797048909,3.689793212,3.488104327,3.356484327,3.15752622,3.088955221,2.890472423,2.754306398,2.804544264,2.834281996,2.827196347,2.79650414,2.701528727,2.615946708,2.555698752,2.419390097,1.360583473,0.205902433,0.017124952,-0.147625429,-0.337054323,-0.473021847,-0.632433277,-0.40343415,-0.584413135,-0.255337801,-0.374675192,-0.419265237,-0.440007744,-0.448427995,-0.498913324,-0.465232386,-0.461574617,-0.496655527,-0.450968044,-0.410063034,-0.292972155,-0.211177486,-0.118028672,-0.017597326,0.022293598,0.041568042
Moldova,MDA,Urban population,SP.URB.TOTL,595907,630827,666719,703542,740741,778740,817282,856287,895696,936294,976150,1015304,1055178,1096014,1137210,1177577,1217773,1256838,1296267,1334282,1371543,1410553,1451104,1492715,1535048,1577083,1618883,1660790,1701461,1724769,1728324,1728620,1726070,1720262,1712144,1701350,1694500,1684626,1680330,1674046,1667042,1659723,1652297,1644074,1636443,1628907,1620837,1613544,1606941,1602240,1598860,1596974,1596693,1597049,1597713
Moldova,MDA,Urban population (% of total),SP.URB.TOTL.IN.ZS,23.424,24.216,25.027,25.856,26.703,27.566,28.447,29.345,30.26,31.189,32.068,32.879,33.701,34.531,35.372,36.222,37.082,37.948,38.822,39.64,40.387,41.136,41.891,42.649,43.412,44.176,44.944,45.714,46.488,46.856,46.762,46.669,46.575,46.481,46.387,46.294,46.2,46.101,46.002,45.902,45.803,45.704,45.605,45.506,45.407,45.308,45.209,45.11,45.011,44.936,44.886,44.859,44.857,44.879,44.925
Madagascar,MDG,Population density (people per sq. km of land area),EN.POP.DNST,,8.982393301,9.204309248,9.434592633,9.673283007,9.920588438,10.17653128,10.4417065,10.71758435,11.00604258,11.30842418,11.62491316,11.95512433,12.29905252,12.65651718,13.02706091,13.41204732,13.81089693,14.21897376,14.6300478,15.0402655,15.44776628,15.85564708,16.27118169,16.70451216,17.16324414,17.65032156,18.16468515,18.70508821,19.2687485,19.85380541,20.45992881,21.08865942,21.74203666,22.42279809,23.13258933,23.87221171,24.64016061,25.4328937,26.24551536,27.07433882,27.9185731,28.77880971,29.65449496,30.54539155,31.45165251,32.37288751,33.30988582,34.26556729,35.24384565,36.24777659,37.26203732,38.31885802,39.40315231,40.51549601
Madagascar,MDG,Population in largest city,EN.URB.LCTY,252097,260657,269521,278685,288175,297960,308408,321149,334435,348232,362619,377600,395320,413819,433211,453637,476519,500489,525699,552179,580033,609209,639896,672128,706033,741546,778899,818134,859403,902631,948098,995856,1046090,1098709,1134427,1169444,1205593,1242754,1281115,1320660,1361482,1403449,1441214,1479995,1519875,1560716,1643372,1730644,1822681,1919339,2021267,2128608,2241809,2361030,2486592
Madagascar,MDG,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,46.45450776,45.48328951,44.52434524,43.57367114,42.63978243,41.72104199,40.88258492,40.45263255,40.01347203,39.56615303,39.10659169,38.45178608,37.9985678,37.54294605,37.08995112,36.65978678,36.46373285,36.26342972,36.07730454,35.92066968,35.79997593,35.71426896,35.6599472,35.61745029,35.56789347,35.4917759,35.39024738,35.26991508,35.13387333,34.99072929,34.84528345,34.70192279,34.56031727,34.41313972,34.06859565,33.6994779,33.3263212,32.9503216,32.58064639,32.22281973,31.88370432,31.55846939,31.12982992,30.72033195,30.32942258,29.61401421,29.66596072,29.73799578,29.8235521,29.92073264,30.03152522,30.1542143,30.29216594,30.44197943,30.60534681
Madagascar,MDG,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,252097,260657,269521,278685,288175,297960,308408,321149,334435,348232,362619,377600,395320,413819,433211,453637,476519,500489,525699,552179,580033,609209,639896,672128,706033,741546,778899,818134,859403,902631,948098,995856,1046090,1098709,1134427,1169444,1205593,1242754,1281115,1320660,1361482,1403449,1441214,1479995,1519875,1560716,1643372,1730644,1822681,1919339,2021267,2128608,2241809,2361030,2486592
Madagascar,MDG,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,4.943688153,4.989967687,5.035259013,5.079381686,5.122745916,5.164650536,5.211302352,5.288779978,5.365809126,5.440739048,5.514026806,5.585507974,5.686107914,5.785743537,5.885802303,5.988008855,6.109498359,6.231506617,6.357542997,6.490147225,6.631589081,6.781426024,6.939782075,7.103187868,7.267944653,7.429492082,7.58837758,7.74492069,7.900553395,8.055215149,8.211639541,8.369756705,8.529832152,8.689661641,8.699757679,8.693118304,8.684173032,8.672854155,8.661891673,8.652793256,8.647179061,8.644180469,8.611445403,8.58203189,8.556232611,8.532981848,8.729208219,8.934186312,9.146883508,9.364590807,9.588766012,9.818815716,10.05578701,10.29913032,10.54905089
Madagascar,MDG,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.31,,,0.32,0.32,0.32,0.33,0.3465,0.45,0.486,0.65,0.85,0.79,,1,1.03,1.43,,1.26,,1.22,,1.09
Madagascar,MDG,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.54,,,0.47,0.47,0.47,0.47,0.4935,0.76,0.8208,1.08,1.28,1.05,,1.15,1.1845,1.55,,1.52,,1.49,,1.35
Madagascar,MDG,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4,71.9,72.3,72.7,73.1,73.5,73.9,74.3,74.7,75.1,75.5,75.9,76.3,76.7,77.1,77.5,78,78.4,78.8,79.2,79.6,80,80.4,80.8,81.2
Madagascar,MDG,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,15.4,15.5,15.6,15.7,15.8,16,16.1,16.2,16.3,16.4,16.5,16.6,16.7,16.8,16.9,17.1,17.2,17.3,17.4,17.5,17.6,17.7,17.8,17.9
Madagascar,MDG,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,,,,21.9,,,,,20.1,,,,
Madagascar,MDG,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6,,,,55.2,,,,,51.1,,,,
